LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRT,ELDLYPOP,TOT,PC_POP,A,1978,10.83871808,
PRT,ELDLYPOP,TOT,PC_POP,A,1979,11.05350651,
PRT,ELDLYPOP,TOT,PC_POP,A,1980,11.31110377,
PRT,ELDLYPOP,TOT,PC_POP,A,1981,11.4972656,
PRT,ELDLYPOP,TOT,PC_POP,A,1982,11.59212171,
PRT,ELDLYPOP,TOT,PC_POP,A,1983,11.64702474,
PRT,ELDLYPOP,TOT,PC_POP,A,1984,11.69879311,
PRT,ELDLYPOP,TOT,PC_POP,A,1985,11.86336204,
PRT,ELDLYPOP,TOT,PC_POP,A,1986,12.11194835,
PRT,ELDLYPOP,TOT,PC_POP,A,1987,12.37756954,
PRT,ELDLYPOP,TOT,PC_POP,A,1988,12.67397633,
PRT,ELDLYPOP,TOT,PC_POP,A,1989,13.02457271,
PRT,ELDLYPOP,TOT,PC_POP,A,1990,13.41358067,
PRT,ELDLYPOP,TOT,PC_POP,A,1991,13.78022707,
PRT,ELDLYPOP,TOT,PC_POP,A,1992,14.09668341,
PRT,ELDLYPOP,TOT,PC_POP,A,1993,14.3719697,
PRT,ELDLYPOP,TOT,PC_POP,A,1994,14.64008747,
PRT,ELDLYPOP,TOT,PC_POP,A,1995,14.92043427,
PRT,ELDLYPOP,TOT,PC_POP,A,1996,15.19300906,
PRT,ELDLYPOP,TOT,PC_POP,A,1997,15.46062475,
PRT,ELDLYPOP,TOT,PC_POP,A,1998,15.71851567,
PRT,ELDLYPOP,TOT,PC_POP,A,1999,15.93349389,
PRT,ELDLYPOP,TOT,PC_POP,A,2000,16.1858067,
PRT,ELDLYPOP,TOT,PC_POP,A,2001,16.45584608,
PRT,ELDLYPOP,TOT,PC_POP,A,2002,16.6591752,
PRT,ELDLYPOP,TOT,PC_POP,A,2003,16.84303613,
PRT,ELDLYPOP,TOT,PC_POP,A,2004,17.06133361,
PRT,ELDLYPOP,TOT,PC_POP,A,2005,17.27107022,
PRT,ELDLYPOP,TOT,PC_POP,A,2006,17.45017338,
PRT,ELDLYPOP,TOT,PC_POP,A,2007,17.63279841,
PRT,ELDLYPOP,TOT,PC_POP,A,2008,17.84713014,
PRT,ELDLYPOP,TOT,PC_POP,A,2009,18.11416397,
PRT,ELDLYPOP,TOT,PC_POP,A,2010,18.47527215,
PRT,ELDLYPOP,TOT,PC_POP,A,2011,18.86831895,
PRT,ELDLYPOP,TOT,PC_POP,A,2012,19.21213568,
PRT,ELDLYPOP,TOT,PC_POP,A,2013,19.61524945,
PRT,ELDLYPOP,TOT,PC_POP,A,2014,20.07011496,
PRT,ELDLYPOP,TOT,PC_POP,A,2015,20.49604096,
PRT,ELDLYPOP,TOT,PC_POP,A,2016,20.90690175,
PRT,ELDLYPOP,TOT,PC_POP,A,2017,21.30964147,
PRT,ELDLYPOP,TOT,PC_POP,A,2018,21.67238503,
PRT,ELDLYPOP,TOT,PC_POP,A,2019,21.99364823,
PRT,ELDLYPOP,TOT,PC_POP,A,2020,22.28822043,
SVK,ELDLYPOP,TOT,PC_POP,A,1950,6.671303667,
SVK,ELDLYPOP,TOT,PC_POP,A,1951,6.707416825,
SVK,ELDLYPOP,TOT,PC_POP,A,1952,6.729083225,
SVK,ELDLYPOP,TOT,PC_POP,A,1953,6.76229958,
SVK,ELDLYPOP,TOT,PC_POP,A,1954,6.741478824,
SVK,ELDLYPOP,TOT,PC_POP,A,1955,6.705896338,
SVK,ELDLYPOP,TOT,PC_POP,A,1956,6.69953957,
SVK,ELDLYPOP,TOT,PC_POP,A,1957,6.689684432,
SVK,ELDLYPOP,TOT,PC_POP,A,1958,6.716608317,
SVK,ELDLYPOP,TOT,PC_POP,A,1959,6.786704338,
SVK,ELDLYPOP,TOT,PC_POP,A,1960,6.894100799,
SVK,ELDLYPOP,TOT,PC_POP,A,1961,7.101494116,
SVK,ELDLYPOP,TOT,PC_POP,A,1962,7.292848419,
SVK,ELDLYPOP,TOT,PC_POP,A,1963,7.485760116,
SVK,ELDLYPOP,TOT,PC_POP,A,1964,7.719846052,
SVK,ELDLYPOP,TOT,PC_POP,A,1965,7.985170095,
SVK,ELDLYPOP,TOT,PC_POP,A,1966,8.245630292,
SVK,ELDLYPOP,TOT,PC_POP,A,1967,8.508497196,
SVK,ELDLYPOP,TOT,PC_POP,A,1968,8.765636793,
SVK,ELDLYPOP,TOT,PC_POP,A,1969,8.990493658,
SVK,ELDLYPOP,TOT,PC_POP,A,1970,9.177360334,
SVK,ELDLYPOP,TOT,PC_POP,A,1971,9.253837342,
SVK,ELDLYPOP,TOT,PC_POP,A,1972,9.437529507,
SVK,ELDLYPOP,TOT,PC_POP,A,1973,9.645303601,
SVK,ELDLYPOP,TOT,PC_POP,A,1974,9.853392038,
SVK,ELDLYPOP,TOT,PC_POP,A,1975,10.03671216,
SVK,ELDLYPOP,TOT,PC_POP,A,1976,10.1660691,
SVK,ELDLYPOP,TOT,PC_POP,A,1977,10.28152468,
SVK,ELDLYPOP,TOT,PC_POP,A,1978,10.39151636,
SVK,ELDLYPOP,TOT,PC_POP,A,1979,10.49851393,
SVK,ELDLYPOP,TOT,PC_POP,A,1980,10.47631066,
SVK,ELDLYPOP,TOT,PC_POP,A,1981,10.20882466,
SVK,ELDLYPOP,TOT,PC_POP,A,1982,9.873802369,
SVK,ELDLYPOP,TOT,PC_POP,A,1983,9.512962392,
SVK,ELDLYPOP,TOT,PC_POP,A,1984,9.366445392,
SVK,ELDLYPOP,TOT,PC_POP,A,1985,9.439944174,
SVK,ELDLYPOP,TOT,PC_POP,A,1986,9.568153068,
SVK,ELDLYPOP,TOT,PC_POP,A,1987,9.777722643,
SVK,ELDLYPOP,TOT,PC_POP,A,1988,9.996400768,
SVK,ELDLYPOP,TOT,PC_POP,A,1989,10.18207091,
SVK,ELDLYPOP,TOT,PC_POP,A,1990,10.31550232,
SVK,ELDLYPOP,TOT,PC_POP,A,1991,10.36481405,
SVK,ELDLYPOP,TOT,PC_POP,A,1992,11.15663147,
SVK,ELDLYPOP,TOT,PC_POP,A,1993,11.2879538,
SVK,ELDLYPOP,TOT,PC_POP,A,1994,10.74143703,
SVK,ELDLYPOP,TOT,PC_POP,A,1995,10.88341279,
SVK,ELDLYPOP,TOT,PC_POP,A,1996,11.02284736,
SVK,ELDLYPOP,TOT,PC_POP,A,1997,11.17724237,
SVK,ELDLYPOP,TOT,PC_POP,A,1998,11.28278833,
SVK,ELDLYPOP,TOT,PC_POP,A,1999,11.35868763,
SVK,ELDLYPOP,TOT,PC_POP,A,2000,11.43404376,
SVK,ELDLYPOP,TOT,PC_POP,A,2001,11.37492611,
SVK,ELDLYPOP,TOT,PC_POP,A,2002,11.45179165,
SVK,ELDLYPOP,TOT,PC_POP,A,2003,11.50585151,
SVK,ELDLYPOP,TOT,PC_POP,A,2004,11.60619436,
SVK,ELDLYPOP,TOT,PC_POP,A,2005,11.71140936,
SVK,ELDLYPOP,TOT,PC_POP,A,2006,11.82920116,
SVK,ELDLYPOP,TOT,PC_POP,A,2007,11.94803554,
SVK,ELDLYPOP,TOT,PC_POP,A,2008,12.06390564,
SVK,ELDLYPOP,TOT,PC_POP,A,2009,12.19821666,
SVK,ELDLYPOP,TOT,PC_POP,A,2010,12.35382131,
SVK,ELDLYPOP,TOT,PC_POP,A,2011,12.68073927,
SVK,ELDLYPOP,TOT,PC_POP,A,2012,12.95296842,
SVK,ELDLYPOP,TOT,PC_POP,A,2013,13.33768058,
SVK,ELDLYPOP,TOT,PC_POP,A,2014,13.74895292,
SVK,ELDLYPOP,TOT,PC_POP,A,2015,14.20420054,
SVK,ELDLYPOP,TOT,PC_POP,A,2016,14.71786602,
SVK,ELDLYPOP,TOT,PC_POP,A,2017,15.25504108,
SVK,ELDLYPOP,TOT,PC_POP,A,2018,15.78159021,
SVK,ELDLYPOP,TOT,PC_POP,A,2019,16.31322001,
SVK,ELDLYPOP,TOT,PC_POP,A,2020,16.82778187,
ESP,ELDLYPOP,TOT,PC_POP,A,1950,7.22549063,
ESP,ELDLYPOP,TOT,PC_POP,A,1951,7.364727094,
ESP,ELDLYPOP,TOT,PC_POP,A,1952,7.498336299,
ESP,ELDLYPOP,TOT,PC_POP,A,1953,7.617953061,
ESP,ELDLYPOP,TOT,PC_POP,A,1954,7.718585862,
ESP,ELDLYPOP,TOT,PC_POP,A,1955,7.80227353,
ESP,ELDLYPOP,TOT,PC_POP,A,1956,7.910955105,
ESP,ELDLYPOP,TOT,PC_POP,A,1957,7.997999298,
ESP,ELDLYPOP,TOT,PC_POP,A,1958,8.073469161,
ESP,ELDLYPOP,TOT,PC_POP,A,1959,8.144391304,
ESP,ELDLYPOP,TOT,PC_POP,A,1960,8.21295336,
ESP,ELDLYPOP,TOT,PC_POP,A,1961,8.311754283,
ESP,ELDLYPOP,TOT,PC_POP,A,1962,8.430500417,
ESP,ELDLYPOP,TOT,PC_POP,A,1963,8.569380155,
ESP,ELDLYPOP,TOT,PC_POP,A,1964,8.708244547,
ESP,ELDLYPOP,TOT,PC_POP,A,1965,8.84701498,
ESP,ELDLYPOP,TOT,PC_POP,A,1966,9.003706387,
ESP,ELDLYPOP,TOT,PC_POP,A,1967,9.156460095,
ESP,ELDLYPOP,TOT,PC_POP,A,1968,9.298681626,
ESP,ELDLYPOP,TOT,PC_POP,A,1969,9.452865929,
ESP,ELDLYPOP,TOT,PC_POP,A,1970,9.607965178,
ESP,ELDLYPOP,TOT,PC_POP,A,1971,9.760212348,
ESP,ELDLYPOP,TOT,PC_POP,A,1972,9.927532086,
ESP,ELDLYPOP,TOT,PC_POP,A,1973,10.11659094,
ESP,ELDLYPOP,TOT,PC_POP,A,1974,10.33564862,
ESP,ELDLYPOP,TOT,PC_POP,A,1975,10.5825411,
ESP,ELDLYPOP,TOT,PC_POP,A,1976,10.78975365,
ESP,ELDLYPOP,TOT,PC_POP,A,1977,10.93168731,
ESP,ELDLYPOP,TOT,PC_POP,A,1978,11.05039342,
ESP,ELDLYPOP,TOT,PC_POP,A,1979,11.14447245,
ESP,ELDLYPOP,TOT,PC_POP,A,1980,11.21340096,
ESP,ELDLYPOP,TOT,PC_POP,A,1981,11.27987856,
ESP,ELDLYPOP,TOT,PC_POP,A,1982,11.44472488,
ESP,ELDLYPOP,TOT,PC_POP,A,1983,11.57422579,
ESP,ELDLYPOP,TOT,PC_POP,A,1984,11.73778046,
ESP,ELDLYPOP,TOT,PC_POP,A,1985,11.94218945,
ESP,ELDLYPOP,TOT,PC_POP,A,1986,12.20401898,
ESP,ELDLYPOP,TOT,PC_POP,A,1987,12.54331371,
ESP,ELDLYPOP,TOT,PC_POP,A,1988,12.89394649,
ESP,ELDLYPOP,TOT,PC_POP,A,1989,13.22766063,
ESP,ELDLYPOP,TOT,PC_POP,A,1990,13.57580218,
ESP,ELDLYPOP,TOT,PC_POP,A,1991,13.90719421,
ESP,ELDLYPOP,TOT,PC_POP,A,1992,14.19548002,
ESP,ELDLYPOP,TOT,PC_POP,A,1993,14.49444078,
ESP,ELDLYPOP,TOT,PC_POP,A,1994,14.81194456,
ESP,ELDLYPOP,TOT,PC_POP,A,1995,15.14557744,
ESP,ELDLYPOP,TOT,PC_POP,A,1996,15.47325227,
ESP,ELDLYPOP,TOT,PC_POP,A,1997,15.79089415,
ESP,ELDLYPOP,TOT,PC_POP,A,1998,16.12070016,
ESP,ELDLYPOP,TOT,PC_POP,A,1999,16.39098237,
ESP,ELDLYPOP,TOT,PC_POP,A,2000,16.64389601,
ESP,ELDLYPOP,TOT,PC_POP,A,2001,16.92230709,
ESP,ELDLYPOP,TOT,PC_POP,A,2002,16.96281002,
ESP,ELDLYPOP,TOT,PC_POP,A,2003,16.87175331,
ESP,ELDLYPOP,TOT,PC_POP,A,2004,16.692483,
ESP,ELDLYPOP,TOT,PC_POP,A,2005,16.55954031,
ESP,ELDLYPOP,TOT,PC_POP,A,2006,16.59656116,
ESP,ELDLYPOP,TOT,PC_POP,A,2007,16.47235463,
ESP,ELDLYPOP,TOT,PC_POP,A,2008,16.47862721,
ESP,ELDLYPOP,TOT,PC_POP,A,2009,16.6649176,
ESP,ELDLYPOP,TOT,PC_POP,A,2010,16.95096458,
ESP,ELDLYPOP,TOT,PC_POP,A,2011,17.22903056,
ESP,ELDLYPOP,TOT,PC_POP,A,2012,17.49093895,
ESP,ELDLYPOP,TOT,PC_POP,A,2013,17.91146466,
ESP,ELDLYPOP,TOT,PC_POP,A,2014,18.31978144,
ESP,ELDLYPOP,TOT,PC_POP,A,2015,18.59679011,
ESP,ELDLYPOP,TOT,PC_POP,A,2016,18.84318782,
ESP,ELDLYPOP,TOT,PC_POP,A,2017,19.08101776,
ESP,ELDLYPOP,TOT,PC_POP,A,2018,19.29355194,
ESP,ELDLYPOP,TOT,PC_POP,A,2019,19.48232938,
ESP,ELDLYPOP,TOT,PC_POP,A,2020,19.64680493,
SWE,ELDLYPOP,TOT,PC_POP,A,1950,10.18392941,
SWE,ELDLYPOP,TOT,PC_POP,A,1951,10.30414443,
SWE,ELDLYPOP,TOT,PC_POP,A,1952,10.45566289,
SWE,ELDLYPOP,TOT,PC_POP,A,1953,10.62125721,
SWE,ELDLYPOP,TOT,PC_POP,A,1954,10.77239066,
SWE,ELDLYPOP,TOT,PC_POP,A,1955,10.91732412,
SWE,ELDLYPOP,TOT,PC_POP,A,1956,11.07591398,
SWE,ELDLYPOP,TOT,PC_POP,A,1957,11.21952252,
SWE,ELDLYPOP,TOT,PC_POP,A,1958,11.37089,
SWE,ELDLYPOP,TOT,PC_POP,A,1959,11.5594996,
SWE,ELDLYPOP,TOT,PC_POP,A,1960,11.75028108,
SWE,ELDLYPOP,TOT,PC_POP,A,1961,11.94306169,
SWE,ELDLYPOP,TOT,PC_POP,A,1962,12.13305628,
SWE,ELDLYPOP,TOT,PC_POP,A,1963,12.32315658,
SWE,ELDLYPOP,TOT,PC_POP,A,1964,12.50366939,
SWE,ELDLYPOP,TOT,PC_POP,A,1965,12.67691701,
SWE,ELDLYPOP,TOT,PC_POP,A,1966,12.87385235,
SWE,ELDLYPOP,TOT,PC_POP,A,1967,13.08640811,
SWE,ELDLYPOP,TOT,PC_POP,A,1968,13.29137586,
SWE,ELDLYPOP,TOT,PC_POP,A,1969,13.47557875,
SWE,ELDLYPOP,TOT,PC_POP,A,1970,13.66954107,
SWE,ELDLYPOP,TOT,PC_POP,A,1971,13.9197557,
SWE,ELDLYPOP,TOT,PC_POP,A,1972,14.20949418,
SWE,ELDLYPOP,TOT,PC_POP,A,1973,14.52015595,
SWE,ELDLYPOP,TOT,PC_POP,A,1974,14.83429695,
SWE,ELDLYPOP,TOT,PC_POP,A,1975,15.11083156,
SWE,ELDLYPOP,TOT,PC_POP,A,1976,15.35239067,
SWE,ELDLYPOP,TOT,PC_POP,A,1977,15.59926235,
SWE,ELDLYPOP,TOT,PC_POP,A,1978,15.8559289,
SWE,ELDLYPOP,TOT,PC_POP,A,1979,16.09197938,
SWE,ELDLYPOP,TOT,PC_POP,A,1980,16.28960648,
SWE,ELDLYPOP,TOT,PC_POP,A,1981,16.46416638,
SWE,ELDLYPOP,TOT,PC_POP,A,1982,16.65286129,
SWE,ELDLYPOP,TOT,PC_POP,A,1983,16.83924589,
SWE,ELDLYPOP,TOT,PC_POP,A,1984,17.00096982,
SWE,ELDLYPOP,TOT,PC_POP,A,1985,17.23708795,
SWE,ELDLYPOP,TOT,PC_POP,A,1986,17.51063105,
SWE,ELDLYPOP,TOT,PC_POP,A,1987,17.68393544,
SWE,ELDLYPOP,TOT,PC_POP,A,1988,17.76486718,
SWE,ELDLYPOP,TOT,PC_POP,A,1989,17.79158477,
SWE,ELDLYPOP,TOT,PC_POP,A,1990,17.78173289,
SWE,ELDLYPOP,TOT,PC_POP,A,1991,17.74289529,
SWE,ELDLYPOP,TOT,PC_POP,A,1992,17.68721162,
SWE,ELDLYPOP,TOT,PC_POP,A,1993,17.60986163,
SWE,ELDLYPOP,TOT,PC_POP,A,1994,17.51690433,
SWE,ELDLYPOP,TOT,PC_POP,A,1995,17.46615816,
SWE,ELDLYPOP,TOT,PC_POP,A,1996,17.45633044,
SWE,ELDLYPOP,TOT,PC_POP,A,1997,17.44088526,
SWE,ELDLYPOP,TOT,PC_POP,A,1998,17.39935996,
SWE,ELDLYPOP,TOT,PC_POP,A,1999,17.33041284,
SWE,ELDLYPOP,TOT,PC_POP,A,2000,17.26447998,
SWE,ELDLYPOP,TOT,PC_POP,A,2001,17.21539309,
SWE,ELDLYPOP,TOT,PC_POP,A,2002,17.17575205,
SWE,ELDLYPOP,TOT,PC_POP,A,2003,17.16324159,
SWE,ELDLYPOP,TOT,PC_POP,A,2004,17.21008671,
SWE,ELDLYPOP,TOT,PC_POP,A,2005,17.27495903,
SWE,ELDLYPOP,TOT,PC_POP,A,2006,17.32733837,
SWE,ELDLYPOP,TOT,PC_POP,A,2007,17.43450794,
SWE,ELDLYPOP,TOT,PC_POP,A,2008,17.64438933,
SWE,ELDLYPOP,TOT,PC_POP,A,2009,17.93757969,
SWE,ELDLYPOP,TOT,PC_POP,A,2010,18.27672273,
SWE,ELDLYPOP,TOT,PC_POP,A,2011,18.63601171,
SWE,ELDLYPOP,TOT,PC_POP,A,2012,18.97685763,
SWE,ELDLYPOP,TOT,PC_POP,A,2013,19.27262417,
SWE,ELDLYPOP,TOT,PC_POP,A,2014,19.51863145,
SWE,ELDLYPOP,TOT,PC_POP,A,2015,19.69607058,
SWE,ELDLYPOP,TOT,PC_POP,A,2016,19.77251835,
SWE,ELDLYPOP,TOT,PC_POP,A,2017,19.80078935,
SWE,ELDLYPOP,TOT,PC_POP,A,2018,19.86131006,
SWE,ELDLYPOP,TOT,PC_POP,A,2019,19.94903534,
SWE,ELDLYPOP,TOT,PC_POP,A,2020,20.05836898,
CHE,ELDLYPOP,TOT,PC_POP,A,1950,9.490818087,
CHE,ELDLYPOP,TOT,PC_POP,A,1951,9.570062027,
CHE,ELDLYPOP,TOT,PC_POP,A,1952,9.62418482,
CHE,ELDLYPOP,TOT,PC_POP,A,1953,9.684928824,
CHE,ELDLYPOP,TOT,PC_POP,A,1954,9.740799484,
CHE,ELDLYPOP,TOT,PC_POP,A,1955,9.781461754,
CHE,ELDLYPOP,TOT,PC_POP,A,1956,9.826281607,
CHE,ELDLYPOP,TOT,PC_POP,A,1957,9.897552576,
CHE,ELDLYPOP,TOT,PC_POP,A,1958,9.998162187,
CHE,ELDLYPOP,TOT,PC_POP,A,1959,10.11801148,
CHE,ELDLYPOP,TOT,PC_POP,A,1960,10.22708504,
CHE,ELDLYPOP,TOT,PC_POP,A,1961,10.28179557,
CHE,ELDLYPOP,TOT,PC_POP,A,1962,10.2797635,
CHE,ELDLYPOP,TOT,PC_POP,A,1963,10.28048133,
CHE,ELDLYPOP,TOT,PC_POP,A,1964,10.36309159,
CHE,ELDLYPOP,TOT,PC_POP,A,1965,10.51742414,
CHE,ELDLYPOP,TOT,PC_POP,A,1966,10.68502511,
CHE,ELDLYPOP,TOT,PC_POP,A,1967,10.86040304,
CHE,ELDLYPOP,TOT,PC_POP,A,1968,11.01083538,
CHE,ELDLYPOP,TOT,PC_POP,A,1969,11.15294717,
CHE,ELDLYPOP,TOT,PC_POP,A,1970,11.35334731,
CHE,ELDLYPOP,TOT,PC_POP,A,1971,11.58009175,
CHE,ELDLYPOP,TOT,PC_POP,A,1972,11.78720949,
CHE,ELDLYPOP,TOT,PC_POP,A,1973,12.01465339,
CHE,ELDLYPOP,TOT,PC_POP,A,1974,12.26557644,
CHE,ELDLYPOP,TOT,PC_POP,A,1975,12.57470066,
CHE,ELDLYPOP,TOT,PC_POP,A,1976,12.92135429,
CHE,ELDLYPOP,TOT,PC_POP,A,1977,13.23513515,
CHE,ELDLYPOP,TOT,PC_POP,A,1978,13.49972149,
CHE,ELDLYPOP,TOT,PC_POP,A,1979,13.71547626,
CHE,ELDLYPOP,TOT,PC_POP,A,1980,13.84474403,
CHE,ELDLYPOP,TOT,PC_POP,A,1981,13.88285907,
CHE,ELDLYPOP,TOT,PC_POP,A,1982,13.89521302,
CHE,ELDLYPOP,TOT,PC_POP,A,1983,13.91208041,
CHE,ELDLYPOP,TOT,PC_POP,A,1984,13.95679667,
CHE,ELDLYPOP,TOT,PC_POP,A,1985,14.06986869,
CHE,ELDLYPOP,TOT,PC_POP,A,1986,14.22840121,
CHE,ELDLYPOP,TOT,PC_POP,A,1987,14.36046806,
CHE,ELDLYPOP,TOT,PC_POP,A,1988,14.45886613,
CHE,ELDLYPOP,TOT,PC_POP,A,1989,14.53539629,
CHE,ELDLYPOP,TOT,PC_POP,A,1990,14.56867145,
CHE,ELDLYPOP,TOT,PC_POP,A,1991,14.55883908,
CHE,ELDLYPOP,TOT,PC_POP,A,1992,14.56350529,
CHE,ELDLYPOP,TOT,PC_POP,A,1993,14.59135677,
CHE,ELDLYPOP,TOT,PC_POP,A,1994,14.64911396,
CHE,ELDLYPOP,TOT,PC_POP,A,1995,14.7312187,
CHE,ELDLYPOP,TOT,PC_POP,A,1996,14.83153421,
CHE,ELDLYPOP,TOT,PC_POP,A,1997,14.9553965,
CHE,ELDLYPOP,TOT,PC_POP,A,1998,15.08465117,
CHE,ELDLYPOP,TOT,PC_POP,A,1999,15.2041205,
CHE,ELDLYPOP,TOT,PC_POP,A,2000,15.32365939,
CHE,ELDLYPOP,TOT,PC_POP,A,2001,15.54220097,
CHE,ELDLYPOP,TOT,PC_POP,A,2002,15.59395142,
CHE,ELDLYPOP,TOT,PC_POP,A,2003,15.65310924,
CHE,ELDLYPOP,TOT,PC_POP,A,2004,15.76135247,
CHE,ELDLYPOP,TOT,PC_POP,A,2005,15.90086802,
CHE,ELDLYPOP,TOT,PC_POP,A,2006,16.08419902,
CHE,ELDLYPOP,TOT,PC_POP,A,2007,16.28968271,
CHE,ELDLYPOP,TOT,PC_POP,A,2008,16.47488727,
CHE,ELDLYPOP,TOT,PC_POP,A,2009,16.68078543,
CHE,ELDLYPOP,TOT,PC_POP,A,2010,16.92163872,
CHE,ELDLYPOP,TOT,PC_POP,A,2011,17.02922857,
CHE,ELDLYPOP,TOT,PC_POP,A,2012,17.28038039,
CHE,ELDLYPOP,TOT,PC_POP,A,2013,17.50057421,
CHE,ELDLYPOP,TOT,PC_POP,A,2014,17.69710157,
CHE,ELDLYPOP,TOT,PC_POP,A,2015,17.87300007,
CHE,ELDLYPOP,TOT,PC_POP,A,2016,18.02215223,
CHE,ELDLYPOP,TOT,PC_POP,A,2017,18.18191176,
CHE,ELDLYPOP,TOT,PC_POP,A,2018,18.3670653,
CHE,ELDLYPOP,TOT,PC_POP,A,2019,18.55974382,
CHE,ELDLYPOP,TOT,PC_POP,A,2020,18.73330861,
TUR,ELDLYPOP,TOT,PC_POP,A,1950,3.317171038,
TUR,ELDLYPOP,TOT,PC_POP,A,1951,3.344646723,
TUR,ELDLYPOP,TOT,PC_POP,A,1952,3.369890162,
TUR,ELDLYPOP,TOT,PC_POP,A,1953,3.392917497,
TUR,ELDLYPOP,TOT,PC_POP,A,1954,3.413698131,
TUR,ELDLYPOP,TOT,PC_POP,A,1955,3.436320371,
TUR,ELDLYPOP,TOT,PC_POP,A,1956,3.460926427,
TUR,ELDLYPOP,TOT,PC_POP,A,1957,3.483705249,
TUR,ELDLYPOP,TOT,PC_POP,A,1958,3.50469016,
TUR,ELDLYPOP,TOT,PC_POP,A,1959,3.523944518,
TUR,ELDLYPOP,TOT,PC_POP,A,1960,3.574812511,
TUR,ELDLYPOP,TOT,PC_POP,A,1961,3.658316232,
TUR,ELDLYPOP,TOT,PC_POP,A,1962,3.743481188,
TUR,ELDLYPOP,TOT,PC_POP,A,1963,3.830448136,
TUR,ELDLYPOP,TOT,PC_POP,A,1964,3.919362751,
TUR,ELDLYPOP,TOT,PC_POP,A,1965,4.004847748,
TUR,ELDLYPOP,TOT,PC_POP,A,1966,4.087525403,
TUR,ELDLYPOP,TOT,PC_POP,A,1967,4.172848476,
TUR,ELDLYPOP,TOT,PC_POP,A,1968,4.260999123,
TUR,ELDLYPOP,TOT,PC_POP,A,1969,4.352167328,
TUR,ELDLYPOP,TOT,PC_POP,A,1970,4.416409452,
TUR,ELDLYPOP,TOT,PC_POP,A,1971,4.454105883,
TUR,ELDLYPOP,TOT,PC_POP,A,1972,4.493958422,
TUR,ELDLYPOP,TOT,PC_POP,A,1973,4.536085182,
TUR,ELDLYPOP,TOT,PC_POP,A,1974,4.580617707,
TUR,ELDLYPOP,TOT,PC_POP,A,1975,4.602052557,
TUR,ELDLYPOP,TOT,PC_POP,A,1976,4.606901628,
TUR,ELDLYPOP,TOT,PC_POP,A,1977,4.626204821,
TUR,ELDLYPOP,TOT,PC_POP,A,1978,4.66074445,
TUR,ELDLYPOP,TOT,PC_POP,A,1979,4.711320029,
TUR,ELDLYPOP,TOT,PC_POP,A,1980,4.67409625,
TUR,ELDLYPOP,TOT,PC_POP,A,1981,4.549514352,
TUR,ELDLYPOP,TOT,PC_POP,A,1982,4.437141265,
TUR,ELDLYPOP,TOT,PC_POP,A,1983,4.336171212,
TUR,ELDLYPOP,TOT,PC_POP,A,1984,4.245868091,
TUR,ELDLYPOP,TOT,PC_POP,A,1985,4.202213876,
TUR,ELDLYPOP,TOT,PC_POP,A,1986,4.203895449,
TUR,ELDLYPOP,TOT,PC_POP,A,1987,4.215170268,
TUR,ELDLYPOP,TOT,PC_POP,A,1988,4.236024714,
TUR,ELDLYPOP,TOT,PC_POP,A,1989,4.26646926,
TUR,ELDLYPOP,TOT,PC_POP,A,1990,4.374761426,
TUR,ELDLYPOP,TOT,PC_POP,A,1991,4.562031241,
TUR,ELDLYPOP,TOT,PC_POP,A,1992,4.762422517,
TUR,ELDLYPOP,TOT,PC_POP,A,1993,4.976684302,
TUR,ELDLYPOP,TOT,PC_POP,A,1994,5.205595222,
TUR,ELDLYPOP,TOT,PC_POP,A,1995,5.449980865,
TUR,ELDLYPOP,TOT,PC_POP,A,1996,5.710693222,
TUR,ELDLYPOP,TOT,PC_POP,A,1997,5.988626122,
TUR,ELDLYPOP,TOT,PC_POP,A,1998,6.284700701,
TUR,ELDLYPOP,TOT,PC_POP,A,1999,6.599884076,
TUR,ELDLYPOP,TOT,PC_POP,A,2000,6.740593885,
TUR,ELDLYPOP,TOT,PC_POP,A,2001,6.705689067,
TUR,ELDLYPOP,TOT,PC_POP,A,2002,6.682735703,
TUR,ELDLYPOP,TOT,PC_POP,A,2003,6.677011722,
TUR,ELDLYPOP,TOT,PC_POP,A,2004,6.690070359,
TUR,ELDLYPOP,TOT,PC_POP,A,2005,6.72446109,
TUR,ELDLYPOP,TOT,PC_POP,A,2006,6.780533726,
TUR,ELDLYPOP,TOT,PC_POP,A,2007,6.852982144,
TUR,ELDLYPOP,TOT,PC_POP,A,2008,6.962258139,
TUR,ELDLYPOP,TOT,PC_POP,A,2009,6.924591002,
TUR,ELDLYPOP,TOT,PC_POP,A,2010,7.117068812,
TUR,ELDLYPOP,TOT,PC_POP,A,2011,7.287745325,
TUR,ELDLYPOP,TOT,PC_POP,A,2012,7.431062024,
TUR,ELDLYPOP,TOT,PC_POP,A,2013,7.599515173,
TUR,ELDLYPOP,TOT,PC_POP,A,2014,7.828689718,
TUR,ELDLYPOP,TOT,PC_POP,A,2015,8.110746145,
TUR,ELDLYPOP,TOT,PC_POP,A,2016,8.29155176,
TUR,ELDLYPOP,TOT,PC_POP,A,2017,8.433842126,
TUR,ELDLYPOP,TOT,PC_POP,A,2018,8.648861585,
TUR,ELDLYPOP,TOT,PC_POP,A,2019,8.922883573,
TUR,ELDLYPOP,TOT,PC_POP,A,2020,9.296842365,
